Tools,Port 10: NDI 080051  s/n:3A997400 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257048,1,OK,0.8375603,-0.3802498,-0.3923044,0.0000000,53.349,28.802,-138.455,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257056,1,OK,0.8394056,-0.3772888,-0.3912179,0.0000000,53.277,26.796,-139.973,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257064,1,OK,0.8404275,-0.3761950,-0.3900755,0.0000000,53.252,24.410,-141.369,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257072,1,OK,0.8415936,-0.3745215,-0.3891708,0.0000000,53.191,22.232,-142.400,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257080,1,OK,0.8423114,-0.3750472,-0.3871060,0.0000000,53.154,19.902,-143.354,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257088,1,OK,0.8433767,-0.3737442,-0.3860454,0.0000000,53.112,17.643,-144.194,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257096,1,OK,0.8443283,-0.3729298,-0.3847507,0.0000000,53.120,15.402,-144.924,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257104,1,OK,0.8452764,-0.3717338,-0.3838251,0.0000000,53.060,13.119,-145.482,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257112,1,OK,0.8456186,-0.3708645,-0.3839124,0.0000000,53.038,10.759,-146.026,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257120,1,OK,0.8459534,-0.3700740,-0.3839376,0.0000000,52.989,8.542,-146.381,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257128,1,OK,0.8459021,-0.3700622,-0.3840619,0.0000000,52.954,6.297,-146.707,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257136,1,OK,0.8463887,-0.3691548,-0.3838630,0.0000000,52.958,4.161,-146.775,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257144,1,OK,0.8467176,-0.3686587,-0.3836143,0.0000000,52.948,2.154,-146.785,0.0000000,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,257152,1,OK,0.8463984,-0.3688910,-0.3840953,0.0000000,52.901,0.356,-146.272,0.0000000,0
