Tools,Port 10: NDI 080051  s/n:3A997400 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472064,1,OK,0.6203133,-0.7620296,-0.1858017,0,-5.164,-45.373,-90.202,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472072,1,OK,0.6201641,-0.7631667,-0.1815849,0,-5.805,-45.358,-89.506,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472080,1,OK,0.6198499,-0.7641248,-0.1786038,0,-6.401,-45.337,-88.841,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472088,1,OK,0.6186622,-0.7655324,-0.1766839,0,-7.074,-45.323,-88.295,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472096,1,OK,0.6174348,-0.7668045,-0.1754566,0,-7.793,-45.363,-87.848,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472104,1,OK,0.6168203,-0.7679725,-0.1724845,0,-8.374,-45.413,-87.1,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472112,1,OK,0.6162425,-0.768948,-0.1701883,0,-8.845,-45.439,-86.326,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472120,1,OK,0.6154184,-0.7701188,-0.1678609,0,-9.119,-45.413,-85.325,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472128,1,OK,0.614007,-0.7707992,-0.1698942,0,-9.335,-45.451,-84.673,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472136,1,OK,0.6128398,-0.7714542,-0.1711311,0,-9.466,-45.493,-84.021,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472144,1,OK,0.6120949,-0.7715776,-0.1732275,0,-9.454,-45.479,-83.508,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472152,1,OK,0.6115776,-0.7706689,-0.1790035,0,-9.095,-45.607,-82.911,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472160,1,OK,0.6126005,-0.7706353,-0.1756185,0,-8.567,-45.46,-82.08,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472168,1,OK,0.6130304,-0.7696927,-0.1782326,0,-7.894,-45.489,-81.464,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472176,1,OK,0.6121529,-0.7686517,-0.1855891,0,-7.286,-45.555,-81.186,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472184,1,OK,0.6117569,-0.768313,-0.1882783,0,-6.599,-45.576,-80.585,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472192,1,OK,0.6123174,-0.767969,-0.1878588,0,-5.796,-45.599,-79.794,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472200,1,OK,0.6129037,-0.7672115,-0.1890387,0,-4.923,-45.651,-79.357,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472208,1,OK,0.6133453,-0.7662885,-0.1913358,0,-3.988,-45.699,-78.841,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472216,1,OK,0.6138416,-0.7656536,-0.1922837,0,-2.894,-45.658,-77.793,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472224,1,OK,0.6135831,-0.7650092,-0.1956445,0,-1.955,-45.689,-77.662,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472232,1,OK,0.6139031,-0.7643761,-0.1971096,0,-1.156,-45.689,-77.315,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472240,1,OK,0.6144469,-0.7635104,-0.1987636,0,-0.41,-45.718,-77.23,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472248,1,OK,0.6156577,-0.7626258,-0.1984125,0,0.453,-45.696,-77.032,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472256,1,OK,0.6165653,-0.7616928,-0.1991766,0,1.243,-45.715,-76.98,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472264,1,OK,0.6169763,-0.7606595,-0.2018348,0,2.085,-45.797,-77.08,0,0
1,Port 10: NDI 080051  s/n:3A997400 Channel:0,472272,1,OK,0.6178608,-0.7599872,-0.2016618,0,3.201,-45.777,-76.852,0,0
